event_starttime,event_peaktime,event_endtime,fl_goescls,ar_noaanum
2000-01-19 22:13:00,2000-01-19 22:21:00,2000-01-19 22:24:00,C2.4,0
2000-01-20 02:21:00,2000-01-20 02:26:00,2000-01-20 02:30:00,C4.1,0
2000-01-20 03:59:00,2000-01-20 04:04:00,2000-01-20 04:08:00,C1.8,0
2000-01-20 20:59:00,2000-01-20 21:02:00,2000-01-20 21:07:00,C1.6,0
2000-01-20 22:16:00,2000-01-20 22:20:00,2000-01-20 22:22:00,C2.6,0
2000-01-21 01:37:00,2000-01-21 01:41:00,2000-01-21 01:45:00,C5.8,0
2000-01-21 05:02:00,2000-01-21 05:10:00,2000-01-21 05:15:00,C6.7,0
2000-01-21 06:34:00,2000-01-21 06:48:00,2000-01-21 06:58:00,M1.4,0
2000-01-21 08:11:00,2000-01-21 08:45:00,2000-01-21 08:54:00,C3.5,0
2000-01-21 11:33:00,2000-01-21 11:42:00,2000-01-21 11:52:00,C5.1,0
2000-01-21 18:20:00,2000-01-21 18:25:00,2000-01-21 18:32:00,C2.8,0
2000-01-22 08:22:00,2000-01-22 08:27:00,2000-01-22 08:34:00,C1.2,0
2000-01-22 08:46:00,2000-01-22 08:58:00,2000-01-22 09:08:00,C1.2,0
2000-01-22 16:40:00,2000-01-22 16:53:00,2000-01-22 17:11:00,B9.8,0
2000-01-22 17:55:00,2000-01-22 18:01:00,2000-01-22 18:07:00,M1.0,0
2000-01-24 15:54:00,2000-01-24 16:02:00,2000-01-24 16:08:00,C1.8,0
2000-01-24 19:22:00,2000-01-24 19:32:00,2000-01-24 19:36:00,B9.4,0
2000-01-24 20:34:00,2000-01-24 20:38:00,2000-01-24 20:58:00,B6.3,0
2000-01-24 21:27:00,2000-01-24 21:31:00,2000-01-24 21:34:00,C5.3,8842
2000-01-24 22:06:00,2000-01-24 22:11:00,2000-01-24 22:15:00,C1.3,0
2000-01-25 01:40:00,2000-01-25 01:45:00,2000-01-25 01:50:00,C1.1,0
2000-01-25 02:50:00,2000-01-25 02:55:00,2000-01-25 03:00:00,B7.6,0
2000-01-25 03:44:00,2000-01-25 03:50:00,2000-01-25 03:55:00,C1.9,0
2000-01-25 06:19:00,2000-01-25 06:23:00,2000-01-25 06:26:00,C6.8,0
2000-01-25 11:32:00,2000-01-25 11:36:00,2000-01-25 11:40:00,B6.3,0
2000-01-25 15:30:00,2000-01-25 15:34:00,2000-01-25 15:36:00,C1.2,0
2000-01-26 04:21:00,2000-01-26 04:32:00,2000-01-26 05:44:00,C1.1,0
2000-01-26 06:02:00,2000-01-26 06:06:00,2000-01-26 06:10:00,C1.1,0
2000-01-26 11:06:00,2000-01-26 11:57:00,2000-01-26 12:47:00,C1.0,0
2000-01-26 18:02:00,2000-01-26 18:13:00,2000-01-26 18:17:00,C1.0,0
2000-01-27 02:34:00,2000-01-27 02:38:00,2000-01-27 02:44:00,B6.3,0
2000-01-28 06:46:00,2000-01-28 06:59:00,2000-01-28 07:32:00,C1.1,8848
2000-01-28 18:03:00,2000-01-28 18:08:00,2000-01-28 18:12:00,B7.3,0
2000-01-28 19:45:00,2000-01-28 20:09:00,2000-01-28 20:38:00,C4.7,8841
2000-01-29 00:26:00,2000-01-29 00:30:00,2000-01-29 00:36:00,B7.8,0
2000-01-29 12:50:00,2000-01-29 12:53:00,2000-01-29 12:56:00,B5.5,0
2000-01-29 22:19:00,2000-01-29 22:27:00,2000-01-29 22:34:00,B6.2,0
2000-01-30 00:10:00,2000-01-30 00:16:00,2000-01-30 00:25:00,B7.9,0
2000-01-30 18:11:00,2000-01-30 18:23:00,2000-01-30 18:32:00,C2.2,0
2000-01-31 01:47:00,2000-01-31 01:57:00,2000-01-31 02:02:00,C1.7,0
2000-01-31 02:36:00,2000-01-31 02:42:00,2000-01-31 02:46:00,C1.3,0
2000-01-31 08:22:00,2000-01-31 08:26:00,2000-01-31 08:32:00,B7.9,8841
2000-01-31 10:16:00,2000-01-31 10:24:00,2000-01-31 10:31:00,C1.5,0
2000-01-31 10:58:00,2000-01-31 11:01:00,2000-01-31 11:05:00,C1.0,0
2000-01-31 13:48:00,2000-01-31 14:06:00,2000-01-31 14:17:00,C1.4,0
2000-01-31 22:27:00,2000-01-31 22:31:00,2000-01-31 22:34:00,C1.4,0
2000-02-02 03:35:00,2000-02-02 03:38:00,2000-02-02 03:40:00,C1.1,0
2000-02-02 22:20:00,2000-02-02 22:38:00,2000-02-02 23:04:00,C4.4,0
2000-02-03 01:06:00,2000-02-03 01:10:00,2000-02-03 01:15:00,C1.3,0
2000-02-03 04:52:00,2000-02-03 04:57:00,2000-02-03 05:02:00,C2.7,0
2000-02-03 10:26:00,2000-02-03 10:30:00,2000-02-03 10:35:00,B8.1,0
2000-02-03 12:01:00,2000-02-03 12:05:00,2000-02-03 12:10:00,C1.2,0
2000-02-03 15:01:00,2000-02-03 15:06:00,2000-02-03 15:08:00,C1.4,0
2000-02-03 16:35:00,2000-02-03 16:59:00,2000-02-03 17:05:00,C1.0,0
2000-02-03 18:49:00,2000-02-03 18:52:00,2000-02-03 18:54:00,B8.7,0
2000-02-03 19:57:00,2000-02-03 20:00:00,2000-02-03 20:04:00,C8.4,0
2000-02-03 20:46:00,2000-02-03 20:55:00,2000-02-03 21:10:00,C1.7,0
2000-02-03 23:35:00,2000-02-03 23:39:00,2000-02-03 23:43:00,B8.2,0
2000-02-04 00:17:00,2000-02-04 00:23:00,2000-02-04 00:42:00,C1.0,8851
2000-02-04 02:08:00,2000-02-04 02:11:00,2000-02-04 02:14:00,B9.9,0
2000-02-04 03:48:00,2000-02-04 03:52:00,2000-02-04 04:01:00,C1.2,0
2000-02-04 05:26:00,2000-02-04 05:30:00,2000-02-04 05:35:00,C1.2,0
2000-02-04 06:50:00,2000-02-04 06:59:00,2000-02-04 07:11:00,C5.3,0
2000-02-04 08:44:00,2000-02-04 08:49:00,2000-02-04 08:55:00,C1.3,0
2000-02-04 09:11:00,2000-02-04 09:19:00,2000-02-04 09:28:00,M3.0,0
2000-02-04 10:36:00,2000-02-04 10:39:00,2000-02-04 10:43:00,C1.1,0
2000-02-04 10:48:00,2000-02-04 10:56:00,2000-02-04 11:02:00,C2.6,0
2000-02-04 11:04:00,2000-02-04 11:17:00,2000-02-04 11:26:00,C3.5,0
2000-02-04 12:05:00,2000-02-04 12:10:00,2000-02-04 12:14:00,C1.2,0
2000-02-04 12:55:00,2000-02-04 13:03:00,2000-02-04 13:08:00,C4.0,0
2000-02-04 13:38:00,2000-02-04 13:41:00,2000-02-04 13:57:00,C1.1,0
2000-02-04 16:02:00,2000-02-04 16:05:00,2000-02-04 16:08:00,C1.4,0
2000-02-04 17:56:00,2000-02-04 18:02:00,2000-02-04 18:06:00,C4.9,0
2000-02-04 18:49:00,2000-02-04 18:52:00,2000-02-04 18:55:00,C1.3,0
2000-02-04 19:19:00,2000-02-04 19:50:00,2000-02-04 20:17:00,C7.0,0
2000-02-04 21:13:00,2000-02-04 21:17:00,2000-02-04 21:20:00,C3.3,0
2000-02-04 22:24:00,2000-02-04 22:34:00,2000-02-04 22:43:00,C4.3,0
2000-02-05 00:49:00,2000-02-05 00:52:00,2000-02-05 00:55:00,C1.2,0
2000-02-05 01:20:00,2000-02-05 01:34:00,2000-02-05 01:48:00,C1.3,0
2000-02-05 05:59:00,2000-02-05 06:05:00,2000-02-05 06:10:00,C1.2,0
2000-02-05 08:22:00,2000-02-05 08:30:00,2000-02-05 08:41:00,C7.8,0
2000-02-05 10:01:00,2000-02-05 10:04:00,2000-02-05 10:07:00,C1.7,0
2000-02-05 12:38:00,2000-02-05 12:44:00,2000-02-05 12:47:00,C1.2,0
2000-02-05 12:52:00,2000-02-05 12:55:00,2000-02-05 12:59:00,C1.2,0
2000-02-05 16:12:00,2000-02-05 16:16:00,2000-02-05 16:20:00,C1.3,0
2000-02-05 18:17:00,2000-02-05 18:20:00,2000-02-05 18:32:00,C1.2,8851
2000-02-05 19:17:00,2000-02-05 19:28:00,2000-02-05 19:31:00,X1.2,8858
2000-02-05 23:44:00,2000-02-05 23:49:00,2000-02-05 23:54:00,C1.5,8858
2000-02-06 01:11:00,2000-02-06 01:15:00,2000-02-06 01:20:00,C1.0,0
2000-02-06 02:15:00,2000-02-06 02:26:00,2000-02-06 02:36:00,C2.2,0
2000-02-06 05:02:00,2000-02-06 05:15:00,2000-02-06 05:29:00,C1.1,0
2000-02-06 07:14:00,2000-02-06 07:18:00,2000-02-06 07:22:00,C1.7,0
2000-02-06 11:59:00,2000-02-06 12:08:00,2000-02-06 12:20:00,C1.8,0
2000-02-06 13:44:00,2000-02-06 14:02:00,2000-02-06 14:19:00,C1.0,0
2000-02-06 16:15:00,2000-02-06 16:48:00,2000-02-06 17:00:00,C2.4,8851
2000-02-06 18:49:00,2000-02-06 18:53:00,2000-02-06 19:06:00,C1.6,0
2000-02-06 21:03:00,2000-02-06 21:07:00,2000-02-06 21:09:00,C1.4,0
2000-02-06 21:56:00,2000-02-06 22:03:00,2000-02-06 22:07:00,C1.3,8861
2000-02-07 16:31:00,2000-02-07 16:54:00,2000-02-07 17:09:00,C4.4,0
2000-02-07 18:14:00,2000-02-07 18:18:00,2000-02-07 18:20:00,C1.2,0
2000-02-07 18:25:00,2000-02-07 18:31:00,2000-02-07 18:38:00,C2.5,0
2000-02-07 20:02:00,2000-02-07 20:06:00,2000-02-07 20:09:00,C1.3,0
2000-02-07 23:23:00,2000-02-07 23:28:00,2000-02-07 23:37:00,C4.3,8861
2000-02-08 00:41:00,2000-02-08 00:49:00,2000-02-08 01:09:00,C1.1,8861
2000-02-08 01:59:00,2000-02-08 02:06:00,2000-02-08 02:14:00,C1.4,0
2000-02-08 05:22:00,2000-02-08 05:26:00,2000-02-08 05:29:00,C1.6,0
2000-02-08 08:42:00,2000-02-08 09:00:00,2000-02-08 09:18:00,M1.3,8858
2000-02-08 12:13:00,2000-02-08 12:16:00,2000-02-08 12:21:00,C1.9,0
2000-02-08 12:30:00,2000-02-08 12:38:00,2000-02-08 12:50:00,C3.3,0
2000-02-08 17:27:00,2000-02-08 17:47:00,2000-02-08 18:03:00,C1.5,0
2000-02-09 00:42:00,2000-02-09 00:51:00,2000-02-09 01:09:00,C6.6,0
2000-02-09 01:14:00,2000-02-09 01:18:00,2000-02-09 01:22:00,C5.2,0
2000-02-09 02:16:00,2000-02-09 02:19:00,2000-02-09 02:24:00,C1.2,8861
2000-02-09 15:48:00,2000-02-09 15:52:00,2000-02-09 15:56:00,C1.7,0
2000-02-09 16:57:00,2000-02-09 17:03:00,2000-02-09 17:08:00,C2.3,0
2000-02-09 17:11:00,2000-02-09 17:15:00,2000-02-09 17:19:00,C1.6,0
2000-02-09 19:15:00,2000-02-09 20:06:00,2000-02-09 20:59:00,C7.4,8853
2000-02-10 00:20:00,2000-02-10 00:28:00,2000-02-10 00:34:00,C2.7,0
2000-02-10 00:46:00,2000-02-10 01:04:00,2000-02-10 01:14:00,C2.3,8868
2000-02-10 01:40:00,2000-02-10 02:08:00,2000-02-10 02:39:00,C7.3,8858
2000-02-10 20:34:00,2000-02-10 20:37:00,2000-02-10 20:41:00,C1.3,0
2000-02-10 22:13:00,2000-02-10 22:28:00,2000-02-10 22:47:00,C2.1,0
2000-02-11 12:25:00,2000-02-11 12:34:00,2000-02-11 12:44:00,C2.3,0
2000-02-11 14:55:00,2000-02-11 14:59:00,2000-02-11 15:04:00,C1.8,0
2000-02-12 03:51:00,2000-02-12 04:10:00,2000-02-12 04:31:00,M1.7,8858
2000-02-12 06:50:00,2000-02-12 07:02:00,2000-02-12 07:28:00,C1.9,0
2000-02-13 05:33:00,2000-02-13 05:39:00,2000-02-13 05:46:00,C1.1,0
2000-02-13 20:52:00,2000-02-13 20:55:00,2000-02-13 20:58:00,B7.6,8871
2000-02-13 21:15:00,2000-02-13 23:34:00,2000-02-14 01:15:00,C1.1,0
2000-02-14 10:01:00,2000-02-14 10:04:00,2000-02-14 10:13:00,B8.0,0
2000-02-15 04:01:00,2000-02-15 04:15:00,2000-02-15 04:34:00,B8.1,8867
2000-02-15 15:22:00,2000-02-15 15:25:00,2000-02-15 15:27:00,B6.6,0
2000-02-15 18:42:00,2000-02-15 18:55:00,2000-02-15 19:05:00,C2.1,0
2000-02-16 06:05:00,2000-02-16 06:17:00,2000-02-16 06:29:00,C1.7,0
2000-02-16 08:43:00,2000-02-16 08:48:00,2000-02-16 08:54:00,C1.3,8867
2000-02-16 11:41:00,2000-02-16 11:45:00,2000-02-16 11:53:00,C1.3,0
2000-02-16 15:36:00,2000-02-16 15:41:00,2000-02-16 15:54:00,C1.3,8869
2000-02-16 17:21:00,2000-02-16 17:24:00,2000-02-16 17:28:00,C1.0,8867
2000-02-16 18:30:00,2000-02-16 18:33:00,2000-02-16 18:48:00,B9.2,8869
2000-02-16 19:26:00,2000-02-16 19:29:00,2000-02-16 19:31:00,B9.0,0
2000-02-16 20:24:00,2000-02-16 20:32:00,2000-02-16 20:38:00,C2.4,0
2000-02-16 21:32:00,2000-02-16 21:39:00,2000-02-16 21:58:00,C1.8,0
2000-02-17 01:45:00,2000-02-17 01:50:00,2000-02-17 02:03:00,C1.8,0
2000-02-17 04:25:00,2000-02-17 04:32:00,2000-02-17 04:37:00,C2.6,0
2000-02-17 06:27:00,2000-02-17 06:45:00,2000-02-17 07:19:00,C2.7,0
2000-02-17 07:22:00,2000-02-17 07:40:00,2000-02-17 07:50:00,C3.2,0
2000-02-17 10:20:00,2000-02-17 10:26:00,2000-02-17 10:28:00,C1.2,0
2000-02-17 14:16:00,2000-02-17 14:43:00,2000-02-17 15:01:00,C2.5,0
2000-02-17 18:41:00,2000-02-17 18:52:00,2000-02-17 19:05:00,M2.5,8869
2000-02-17 20:17:00,2000-02-17 20:35:00,2000-02-17 21:07:00,M1.3,8872
2000-02-18 00:16:00,2000-02-18 00:21:00,2000-02-18 00:25:00,C1.7,0
2000-02-18 05:09:00,2000-02-18 05:38:00,2000-02-18 06:19:00,C2.7,0
2000-02-18 07:26:00,2000-02-18 07:30:00,2000-02-18 07:35:00,C1.3,0
2000-02-18 08:38:00,2000-02-18 08:44:00,2000-02-18 08:58:00,C1.4,0
2000-02-18 09:21:00,2000-02-18 09:27:00,2000-02-18 09:38:00,C1.1,8867
2000-02-18 18:50:00,2000-02-18 18:53:00,2000-02-18 18:57:00,B6.9,0
2000-02-18 19:58:00,2000-02-18 20:02:00,2000-02-18 20:05:00,B9.0,8869
2000-02-18 22:12:00,2000-02-18 22:15:00,2000-02-18 22:17:00,B6.7,0
2000-02-18 23:36:00,2000-02-18 23:40:00,2000-02-18 23:42:00,B7.8,0
2000-02-18 23:49:00,2000-02-18 23:52:00,2000-02-18 23:55:00,B8.8,0
2000-02-19 06:13:00,2000-02-19 06:18:00,2000-02-19 06:22:00,C4.5,0
2000-02-19 06:24:00,2000-02-19 06:33:00,2000-02-19 06:39:00,C8.5,0
2000-02-19 08:03:00,2000-02-19 08:09:00,2000-02-19 08:15:00,C1.4,0
2000-02-19 10:21:00,2000-02-19 10:28:00,2000-02-19 10:48:00,C1.4,0
2000-02-19 15:39:00,2000-02-19 15:54:00,2000-02-19 16:10:00,M1.3,8869
2000-02-19 18:59:00,2000-02-19 19:17:00,2000-02-19 19:27:00,C1.5,8869
2000-02-19 21:58:00,2000-02-19 22:12:00,2000-02-19 22:31:00,C3.7,8869
2000-02-20 00:01:00,2000-02-20 00:11:00,2000-02-20 00:25:00,C5.5,0
2000-02-20 00:52:00,2000-02-20 00:57:00,2000-02-20 01:02:00,C8.5,0
2000-02-20 02:34:00,2000-02-20 02:39:00,2000-02-20 02:43:00,C1.8,0
2000-02-20 04:04:00,2000-02-20 04:20:00,2000-02-20 04:32:00,C4.0,0
2000-02-20 07:13:00,2000-02-20 07:18:00,2000-02-20 07:22:00,C3.1,0
2000-02-20 08:04:00,2000-02-20 08:52:00,2000-02-20 09:24:00,C2.3,0
2000-02-20 09:54:00,2000-02-20 09:58:00,2000-02-20 10:02:00,C1.5,0
2000-02-20 10:15:00,2000-02-20 10:26:00,2000-02-20 10:37:00,C4.9,0
2000-02-20 11:26:00,2000-02-20 11:38:00,2000-02-20 11:54:00,C2.3,0
2000-02-20 15:22:00,2000-02-20 15:25:00,2000-02-20 15:28:00,C1.8,0
2000-02-20 15:36:00,2000-02-20 15:40:00,2000-02-20 15:51:00,C1.9,0
2000-02-20 22:00:00,2000-02-20 22:07:00,2000-02-20 22:13:00,M2.4,0
2000-02-21 00:41:00,2000-02-21 00:44:00,2000-02-21 00:46:00,C3.0,0
2000-02-21 05:14:00,2000-02-21 05:25:00,2000-02-21 05:34:00,C4.3,0
2000-02-21 07:27:00,2000-02-21 07:30:00,2000-02-21 07:35:00,C1.1,0
2000-02-21 07:43:00,2000-02-21 07:47:00,2000-02-21 07:49:00,C1.2,0
2000-02-21 08:26:00,2000-02-21 08:36:00,2000-02-21 08:41:00,M1.8,0
2000-02-21 13:25:00,2000-02-21 13:27:00,2000-02-21 13:34:00,C1.3,0
2000-02-21 16:46:00,2000-02-21 17:08:00,2000-02-21 17:17:00,C2.1,0
2000-02-21 20:00:00,2000-02-21 20:03:00,2000-02-21 20:05:00,B8.0,0
2000-02-21 23:13:00,2000-02-21 23:19:00,2000-02-21 23:26:00,M1.2,0
2000-02-22 00:11:00,2000-02-22 00:15:00,2000-02-22 00:20:00,C1.9,0
2000-02-22 01:47:00,2000-02-22 01:54:00,2000-02-22 02:11:00,C1.9,0
2000-02-22 04:41:00,2000-02-22 04:52:00,2000-02-22 04:57:00,C6.5,0
2000-02-22 05:40:00,2000-02-22 05:46:00,2000-02-22 05:57:00,C3.4,0
2000-02-22 06:55:00,2000-02-22 07:01:00,2000-02-22 07:06:00,C2.2,0
2000-02-22 07:31:00,2000-02-22 07:36:00,2000-02-22 07:42:00,C2.4,0
2000-02-22 07:48:00,2000-02-22 07:53:00,2000-02-22 07:58:00,C3.2,0
2000-02-22 08:42:00,2000-02-22 08:56:00,2000-02-22 09:04:00,M1.1,0
2000-02-22 11:23:00,2000-02-22 11:33:00,2000-02-22 11:40:00,M1.2,0
2000-02-22 12:13:00,2000-02-22 12:18:00,2000-02-22 12:25:00,C2.9,0
